Transaction,TransactionOld,TransDate,Machine,Product,Type,Coil,Price,Quantity,LineTotal,TransTotal,BasketSize,Healthy,Category,Group
7310,15786608449,10/7/22,BSQ Mall x1364 - Zales,Iberia Coconut Water,Cash,142,2,1,2,2,1,TRUE,Non Carbonated,Drink
7311,15786613613,10/7/22,BSQ Mall x1364 - Zales,Kinder - Bueno - Crispy Creamy Chocolate,Cash,130,2,1,2,2,1,FALSE,Sweet,Food
7312,15786780774,10/7/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,141,2,1,2,2,1,TRUE,Carbonated,Drink
7313,15788782476,10/8/22,EB Public Library x1380,Pringles - Cheddar Cheese,Credit,156,3,1,3,3,1,FALSE,Salty,Food
7314,15789293057,10/8/22,EB Public Library x1380,Goldfish Baked - Cheddar,Credit,125,1.25,1,1.25,1.25,1,TRUE,Salty,Food
7315,15789318488,10/8/22,EB Public Library x1380,CheezIt - White Cheddar,Credit,123,1.5,1,1.5,5,3,FALSE,Salty,Food
7316,15789318488,10/8/22,EB Public Library x1380,SunChips Multigrain - Salsa,Credit,113,1.5,1,1.5,5,3,TRUE,Salty,Food
7317,15789318488,10/8/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,141,2,1,2,5,3,TRUE,Carbonated,Drink
7318,15789520869,10/8/22,BSQ Mall x1366 - ATT,Coca Cola - Regular,Credit,141,2,1,2,2,1,FALSE,Carbonated,Drink
7319,15789541115,10/8/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
7320,15789701742,10/8/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,2,3,7,2,TRUE,Water,Drink
7321,15789701742,10/8/22,EB Public Library x1380,CheezIt - Go Paks,Credit,151,4,1,4,7,2,FALSE,Salty,Food
7322,15789768510,10/8/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Credit,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
7323,15789797023,10/8/22,EB Public Library x1380,CheezIt - Double Cheese,Credit,122,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7324,15789926951,10/8/22,BSQ Mall x1366 - ATT,RXBAR - Protein Bar - Chocolate Sea Salt,Cash,132,2,1,2,2,1,TRUE,Sweet,Food
7325,15790023636,10/8/22,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Cash,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
7326,15790028269,10/8/22,EB Public Library x1380,Pringles - Cheddar Cheese,Cash,154,3,1,3,3,1,FALSE,Salty,Food
7327,15790049438,10/8/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Cash,112,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7328,15790053542,10/8/22,EB Public Library x1380,BodyArmor LYTE  - Peach Mango,Cash,147,2.75,1,2.75,2.75,1,TRUE,Water,Drink
7329,15790494579,10/8/22,BSQ Mall x1364 - Zales,Pop Corners - White Cheddar,Cash,114,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7330,15792632053,10/9/22,BSQ Mall x1364 - Zales,RXBAR - Protein Bar - Chocolate Sea Salt,Cash,133,2,1,2,2,1,TRUE,Sweet,Food
7331,15792786529,10/9/22,EB Public Library x1380,Pringles - Original,Cash,152,3,1,3,3,1,FALSE,Salty,Food
7332,15792789209,10/9/22,EB Public Library x1380,CheezIt - Go Paks,Cash,165,4,1,4,4,1,FALSE,Salty,Food
7333,15794629415,10/10/22,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Cash,140,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
7334,15794629726,10/10/22,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Cash,140,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
7335,15794632353,10/10/22,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Cash,140,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
7336,15794834664,10/10/22,GuttenPlans x1367,Monster Energy Original,Cash,144,3,1,3,3,1,FALSE,Carbonated,Drink
7337,15794852380,10/10/22,GuttenPlans x1367,Snapple Tea - Peach,Credit,147,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7338,15795083648,10/10/22,GuttenPlans x1367,Snapple Tea - Lemon,Credit,145,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7339,15795579198,10/10/22,Earle Asphalt x1371,Pop Corners - Kettle Corn,Cash,110,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7340,15795580040,10/10/22,Earle Asphalt x1371,Nutter Butter Bites,Cash,122,1.5,1,1.5,1.5,1,FALSE,Sweet,Food
7341,15795976877,10/10/22,BSQ Mall x1366 - ATT,Spindrift - Sparkling Water - Pineapple,Cash,142,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
7342,15796107707,10/10/22,Earle Asphalt x1371,Popchips Potato - Sea Salt,Credit,114,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7343,15796439553,10/10/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Credit,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
7344,15796448221,10/10/22,GuttenPlans x1367,Snapple Tea - Lemon,Credit,145,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7345,15796778517,10/10/22,Earle Asphalt x1371,Goldfish Baked - Cheddar,Cash,125,1.25,1,1.25,1.25,1,TRUE,Salty,Food
7346,15796786556,10/10/22,Earle Asphalt x1371,Snapple Diet Tea - Raspberry,Cash,145,2.5,1,2.5,2.5,1,TRUE,Non Carbonated,Drink
7347,15796857653,10/10/22,Earle Asphalt x1371,Coca Cola - Zero Sugar,Credit,141,1.5,1,1.5,3.5,2,TRUE,Carbonated,Drink
7348,15796857653,10/10/22,Earle Asphalt x1371,Keto Bar - Chocolate Dream,Credit,133,2,1,2,3.5,2,TRUE,Sweet,Food
7349,15796936950,10/10/22,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Credit,145,2.75,1,2.75,2.75,1,TRUE,Non Carbonated,Drink
7350,15797165764,10/10/22,Earle Asphalt x1371,Fritos - Original,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7351,15797233189,10/10/22,GuttenPlans x1367,Snapple Tea - Peach,Credit,147,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7352,15797281325,10/10/22,EB Public Library x1380,CheezIt - Double Cheese,Cash,122,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7353,15797285186,10/10/22,EB Public Library x1380,Wonderful Pistachios - Variety,Cash,135,2,1,2,2,1,TRUE,Salty,Food
7354,15797287288,10/10/22,EB Public Library x1380,Goldfish Baked - Cheddar,Cash,125,1.25,1,1.25,1.25,1,TRUE,Salty,Food
7355,15797456404,10/10/22,Earle Asphalt x1371,Pop Corners - Sea Salt,Credit,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7356,15797670205,10/10/22,Earle Asphalt x1371,Goldfish Baked - Cheddar,Credit,125,1.25,1,1.25,1.25,1,TRUE,Salty,Food
7357,15797710599,10/10/22,EB Public Library x1380,CheezIt - Go Paks,Credit,151,4,1,4,5.5,2,FALSE,Salty,Food
7358,15797710599,10/10/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Credit,110,1.5,1,1.5,5.5,2,TRUE,Salty,Food
7359,15798267019,10/10/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
7360,15798299573,10/10/22,EB Public Library x1380,CheezIt - Go Paks,Credit,165,4,1,4,4,1,FALSE,Salty,Food
7361,15798302437,10/10/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Credit,112,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7362,15798906189,10/10/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
7363,15799027001,10/10/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Cash,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7364,15799038389,10/10/22,EB Public Library x1380,CheezIt - Original,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7365,15799134169,10/10/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Cash,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
7366,15799674972,10/10/22,GuttenPlans x1367,Chesters Fries Flaming hot,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7367,15800551096,10/11/22,GuttenPlans x1367,Monster Energy Original,Credit,146,3,1,3,3,1,FALSE,Carbonated,Drink
7368,15801029193,10/11/22,GuttenPlans x1367,Coca Cola - Regular,Credit,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
7369,15801046370,10/11/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,141,2,1,2,2,1,TRUE,Carbonated,Drink
7370,15801426360,10/11/22,Earle Asphalt x1371,Popchips Potato - Barbeque,Credit,113,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7371,15801628931,10/11/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7372,15801661772,10/11/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7373,15801775826,10/11/22,EB Public Library x1380,Goldfish Baked - Cheddar,Cash,125,1.25,1,1.25,1.25,1,TRUE,Salty,Food
7374,15801776239,10/11/22,EB Public Library x1380,Goldfish Baked - Cheddar,Cash,125,1.25,1,1.25,1.25,1,TRUE,Salty,Food
7375,15801804375,10/11/22,EB Public Library x1380,SunChips Multigrain - Salsa,Cash,113,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7376,15802302426,10/11/22,GuttenPlans x1367,Coca Cola - Regular,Credit,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
7377,15802394052,10/11/22,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7378,15802395843,10/11/22,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7379,15802417002,10/11/22,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Credit,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7380,15802437123,10/11/22,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Credit,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7381,15802437429,10/11/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Credit,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7382,15802485025,10/11/22,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7383,15802674485,10/11/22,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Cash,132,2,1,2,2,1,TRUE,Salty,Food
7384,15803116079,10/11/22,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Credit,130,2,1,2,3.5,2,TRUE,Salty,Food
7385,15803116079,10/11/22,EB Public Library x1380,SunChips Multigrain - Original,Credit,111,1.5,1,1.5,3.5,2,TRUE,Salty,Food
7386,15803189667,10/11/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
7387,15803215495,10/11/22,EB Public Library x1380,RXBAR - Protein Bar - Chocolate Sea Salt,Credit,138,2,1,2,2,1,TRUE,Sweet,Food
7388,15803464524,10/11/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
7389,15803971373,10/11/22,EB Public Library x1380,RXBAR - Protein Bar - Chocolate Sea Salt,Credit,138,2,1,2,2,1,TRUE,Sweet,Food
7390,15804338878,10/11/22,BSQ Mall x1366 - ATT,Starbucks Refresher - Real Coconut Water,Cash,148,3,1,3,3,1,TRUE,Carbonated,Drink
7391,15804476299,10/11/22,BSQ Mall x1366 - ATT,Coca Cola - Regular,Cash,141,2,1,2,2,1,FALSE,Carbonated,Drink
7392,15804601599,10/11/22,BSQ Mall x1366 - ATT,Coca Cola - Regular,Cash,141,2,1,2,2,1,FALSE,Carbonated,Drink
7393,15804623896,10/11/22,BSQ Mall x1364 - Zales,Lindens - Chocolate Chippers,Credit,120,2,1,2,2,1,FALSE,Sweet,Food
7394,15804648620,10/11/22,EB Public Library x1380,Pringles - Cheddar Cheese,Credit,156,3,1,3,3,1,FALSE,Salty,Food
7395,15804661266,10/11/22,EB Public Library x1380,Pringles - Cheddar Cheese,Credit,153,3,1,3,3,1,FALSE,Salty,Food
7396,15804825672,10/11/22,EB Public Library x1380,Pringles - Cheddar Cheese,Credit,156,3,1,3,3,1,FALSE,Salty,Food
7397,15805253721,10/11/22,GuttenPlans x1367,Coca Cola - Regular,Cash,142,1.5,1,1.5,1.5,1,FALSE,Carbonated,Drink
7398,15805358260,10/11/22,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Cash,140,1.5,1,1.5,1.5,1,TRUE,Carbonated,Drink
7399,15805667247,10/12/22,GuttenPlans x1367,Snapple Tea - Raspberry,Cash,143,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7400,15805923155,10/12/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
7401,15806719273,10/12/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7402,15806728464,10/12/22,EB Public Library x1380,SunChips Multigrain - Salsa,Cash,113,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7403,15806984695,10/12/22,Earle Asphalt x1371,Popchips Potato - Sour Cream & Onion,Cash,112,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7404,15807254326,10/12/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7405,15807777236,10/12/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
7406,15807941288,10/12/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7407,15808136400,10/12/22,Earle Asphalt x1371,Newtons Fig Bar,Cash,130,1.5,1,1.5,1.5,1,TRUE,Sweet,Food
7408,15808400711,10/12/22,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Cash,148,3,1,3,3,1,TRUE,Carbonated,Drink
7409,15808854280,10/12/22,EB Public Library x1380,CheezIt - Cheddar Sour Cream and Onion,Cash,124,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7410,15809011195,10/12/22,Earle Asphalt x1371,Pop Corners - Kettle Corn,Credit,110,1.5,1,1.5,3.5,2,FALSE,Salty,Food
7411,15809011195,10/12/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Credit,136,2,1,2,3.5,2,TRUE,Salty,Food
7412,15809115567,10/12/22,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Credit,132,2,1,2,2,1,TRUE,Salty,Food
7413,15809119515,10/12/22,EB Public Library x1380,Wonderful Pistachios - Variety,Cash,135,2,1,2,2,1,TRUE,Salty,Food
7414,15809125915,10/12/22,EB Public Library x1380,Pringles - Cheddar Cheese,Cash,154,3,1,3,3,1,FALSE,Salty,Food
7415,15809173849,10/12/22,Earle Asphalt x1371,Popchips Potato - Sour Cream & Onion,Credit,112,1.5,1,1.5,2.75,2,FALSE,Salty,Food
7416,15809173849,10/12/22,Earle Asphalt x1371,Goldfish Baked - Cheddar,Credit,125,1.25,1,1.25,2.75,2,TRUE,Salty,Food
7417,15809269121,10/12/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Cash,112,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7418,15809285717,10/12/22,EB Public Library x1380,SunChips Multigrain - Original,Cash,111,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7419,15809493882,10/12/22,EB Public Library x1380,Pringles - Cheddar Cheese,Cash,156,3,1,3,3,1,FALSE,Salty,Food
7420,15809503952,10/12/22,EB Public Library x1380,BodyArmor LYTE  - Peach Mango,Cash,147,2.75,1,2.75,2.75,1,TRUE,Water,Drink
7421,15809659988,10/12/22,EB Public Library x1380,Coca Cola - Zero Sugar,Cash,141,2,1,2,2,1,TRUE,Carbonated,Drink
7422,15809875412,10/12/22,GuttenPlans x1367,Chesters Fries Flaming hot,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7423,15810179533,10/12/22,EB Public Library x1380,Ice Breakers Ice Cubes - PepperMint,Credit,163,5,1,5,5,1,TRUE,Sweet,Food
7424,15810256198,10/12/22,EB Public Library x1380,CheezIt - Go Paks,Credit,165,4,1,4,4,1,FALSE,Salty,Food
7425,15810312887,10/12/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Cash,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7426,15810317107,10/12/22,EB Public Library x1380,CheezIt - Original,Cash,121,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7427,15810643699,10/12/22,GuttenPlans x1367,Snapple Tea - Raspberry,Cash,143,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7428,15810645810,10/12/22,GuttenPlans x1367,Chesters Fries Flaming hot,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7429,15811039174,10/12/22,GuttenPlans x1367,Chesters Fries Flaming hot,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7430,15811041894,10/12/22,GuttenPlans x1367,Chesters Fries Flaming hot,Cash,123,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7431,15811144307,10/12/22,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Cash,121,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7432,15812413505,10/13/22,Earle Asphalt x1371,Simply Protein - Lemon Coconut,Cash,138,2,1,2,2,1,TRUE,Sweet,Food
7433,15812452562,10/13/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7434,15812717114,10/13/22,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Credit,132,2,1,2,2,1,TRUE,Salty,Food
7435,15812817035,10/13/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,141,2,1,2,2,1,TRUE,Carbonated,Drink
7436,15813310067,10/13/22,Earle Asphalt x1371,Wonderful Pistachios - Variety,Cash,136,2,1,2,2,1,TRUE,Salty,Food
7437,15813459751,10/13/22,Earle Asphalt x1371,Pop Corners - Sea Salt,Credit,111,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7438,15813579483,10/13/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Credit,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
7439,15814448047,10/13/22,BSQ Mall x1364 - Zales,Robert Irvine's - Fit Crunch -  Chocolate Pea,Cash,137,2,1,2,2,1,TRUE,Salty,Food
7440,15815031422,10/13/22,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Cash,131,2,1,2,2,1,TRUE,Sweet,Food
7441,15815039980,10/13/22,EB Public Library x1380,Coca Cola - Zero Sugar,Credit,141,2,1,2,2,1,TRUE,Carbonated,Drink
7442,15815129205,10/13/22,EB Public Library x1380,Miss Vickie's Potato Chip - Sea Salt Original,Cash,112,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7443,15815131894,10/13/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Cash,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
7444,15815176283,10/13/22,EB Public Library x1380,Miss Vickie's Potato Chip - Smokehouse BBQ,Cash,120,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7445,15815185647,10/13/22,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Cash,146,3.5,1,3.5,3.5,1,FALSE,Non Carbonated,Drink
7446,15815326279,10/13/22,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Cash,148,3,1,3,3,1,TRUE,Carbonated,Drink
7447,15815695605,10/13/22,GuttenPlans x1367,Snapple Tea - Raspberry,Cash,143,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7448,15815699330,10/13/22,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Cash,114,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7449,15815754032,10/13/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,1.5,1,TRUE,Water,Drink
7450,15816083092,10/13/22,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Cash,145,2.75,1,2.75,2.75,1,TRUE,Non Carbonated,Drink
7451,15816088642,10/13/22,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Cheddar,Cash,114,2.5,1,2.5,2.5,1,FALSE,Salty,Food
7452,15816894901,10/13/22,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Cash,121,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7453,15816908539,10/13/22,GuttenPlans x1367,SunChips Multigrain - Harvest Cheddar,Cash,121,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7454,15817919610,10/14/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
7455,15817919966,10/14/22,GuttenPlans x1367,Cheetos Flaming Hot Limon Crunchy,Cash,113,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7456,15818109896,10/14/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Credit,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7457,15818204437,10/14/22,Earle Asphalt x1371,Simply Protein - Lemon Coconut,Cash,138,2,1,2,2,1,TRUE,Sweet,Food
7458,15818208571,10/14/22,Earle Asphalt x1371,Simply Protein - Lemon Coconut,Cash,138,2,1,2,2,1,TRUE,Sweet,Food
7459,15819589040,10/14/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Cash,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7460,15819662402,10/14/22,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Credit,143,2.5,1,2.5,2.5,1,TRUE,Non Carbonated,Drink
7461,15820337500,10/14/22,EB Public Library x1380,Coca Cola - Zero Sugar,Cash,141,2,1,2,2,1,TRUE,Carbonated,Drink
7462,15820338811,10/14/22,EB Public Library x1380,SunChips Multigrain - Original,Cash,111,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7463,15820540433,10/14/22,GuttenPlans x1367,Pure Organic Fruit Bar - Raspberry Lemonade,Cash,136,1.5,1,1.5,1.5,1,TRUE,Sweet,Food
7464,15820541677,10/14/22,GuttenPlans x1367,Pure Organic Fruit Bar - Strawberry Banana,Cash,134,1.5,1,1.5,1.5,1,TRUE,Sweet,Food
7465,15820592000,10/14/22,EB Public Library x1380,Goldfish Baked - Cheddar,Credit,125,1.25,1,1.25,4.75,3,TRUE,Salty,Food
7466,15820592000,10/14/22,EB Public Library x1380,Poland Springs Water,Credit,144,1.5,1,1.5,4.75,3,TRUE,Water,Drink
7467,15820592000,10/14/22,EB Public Library x1380,Wonderful Pistachios - Variety,Credit,135,2,1,2,4.75,3,TRUE,Salty,Food
7468,15820619707,10/14/22,BSQ Mall x1364 - Zales,Newtons Fig Bar,Cash,136,1.25,1,1.25,1.25,1,TRUE,Sweet,Food
7469,15820726850,10/14/22,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Credit,148,3,1,3,3,1,TRUE,Carbonated,Drink
7470,15820732399,10/14/22,EB Public Library x1380,SunChips Multigrain - Original,Credit,111,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7471,15820754679,10/14/22,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Credit,145,2.75,1,2.75,2.75,1,TRUE,Non Carbonated,Drink
7472,15820942765,10/14/22,EB Public Library x1380,Mini Chips Ahoy,Cash,155,4,1,4,4,1,FALSE,Sweet,Food
7473,15821026301,10/14/22,EB Public Library x1380,Pringles - Original,Credit,161,3,1,3,3,1,FALSE,Salty,Food
7474,15821031800,10/14/22,EB Public Library x1380,CheezIt - Original,Credit,121,1.5,1,1.5,3.5,2,FALSE,Salty,Food
7475,15821031800,10/14/22,EB Public Library x1380,Simply Protein - Peanut Butter Chocolate,Credit,131,2,1,2,3.5,2,TRUE,Sweet,Food
7476,15821120380,10/14/22,EB Public Library x1380,Goldfish Baked - Cheddar,Credit,125,1.25,1,1.25,2.75,2,TRUE,Salty,Food
7477,15821120380,10/14/22,EB Public Library x1380,Spindrift - Sparkling Water  Lime,Credit,142,1.5,1,1.5,2.75,2,TRUE,Carbonated,Drink
7478,15821135975,10/14/22,BSQ Mall x1366 - ATT,Coca Cola - Regular,Cash,141,2,1,2,2,1,FALSE,Carbonated,Drink
7479,15821140275,10/14/22,BSQ Mall x1364 - Zales,Newtons Fig Bar,Cash,136,1.25,1,1.25,1.25,1,TRUE,Sweet,Food
7480,15821149147,10/14/22,BSQ Mall x1364 - Zales,Newtons Fig Bar,Cash,136,1.25,1,1.25,1.25,1,TRUE,Sweet,Food
7481,15821158016,10/14/22,BSQ Mall x1366 - ATT,Snapple Tea - Raspberry,Cash,144,2.75,1,2.75,2.75,1,FALSE,Non Carbonated,Drink
7482,15821169108,10/14/22,GuttenPlans x1367,Cheetos Baked - Crunchy Cheese,Cash,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7483,15821170587,10/14/22,GuttenPlans x1367,Nature's Bakery Fig Bar - Blueberry,Cash,131,1.5,1,1.5,1.5,1,TRUE,Sweet,Food
7484,15821232941,10/14/22,GuttenPlans x1367,Cheetos Baked - Crunchy Cheese,Cash,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7485,15822335642,10/14/22,GuttenPlans x1367,SunChips Multigrain - Original,Cash,120,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7486,15823177723,10/15/22,BSQ Mall x1366 - ATT,Keep Healthy - Sea Salt Brownie,Credit,130,2,1,2,2,1,TRUE,Sweet,Food
7487,15823845099,10/15/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
7488,15823848393,10/15/22,GuttenPlans x1367,Cheetos Baked - Flaming Hot,Cash,114,1.5,1,1.5,1.5,1,FALSE,Salty,Food
7489,15823861385,10/15/22,GuttenPlans x1367,Monster Energy Original,Cash,146,3,1,3,3,1,FALSE,Carbonated,Drink
7490,15824016325,10/15/22,GuttenPlans x1367,Snapple Tea - Raspberry,Cash,143,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7491,15824029434,10/15/22,GuttenPlans x1367,Snapple Tea - Raspberry,Cash,143,2.5,1,2.5,2.5,1,FALSE,Non Carbonated,Drink
7492,15824183311,10/15/22,EB Public Library x1380,Starbucks Refresher - Real Coconut Water,Cash,148,3,1,3,3,1,TRUE,Carbonated,Drink
7493,15824404740,10/15/22,EB Public Library x1380,SunChips Multigrain - Harvest Cheddar,Credit,110,1.5,1,1.5,1.5,1,TRUE,Salty,Food
7494,15824484182,10/15/22,BSQ Mall x1364 - Zales,Robert Irvine's - Fit Crunch -  Chocolate Pea,Cash,137,2,1,2,2,1,TRUE,Salty,Food
7495,15824552273,10/15/22,EB Public Library x1380,RXBAR - Protein Bar - Peanut Butter,Credit,139,2,1,2,2,1,TRUE,Sweet,Food
